artist_id,categories
b'57766',['punk']
b'78300',['NA']
b'25582',['punk']
b'71713',['punk']
b'103550',['pop']
b'28032',['punk']
b'3330',['NA']
b'32872',['NA']
b'27546',['punk']
b'90444',['NA']
b'54237',['soul']
b'8226',['folk']
b'534',['punk']
b'45306',['NA']
b'75017',['punk']
b'80850',['soul']
b'98535',['NA']
b'65237',['punk']
b'81668',['punk']
b'38831',['punk']
b'65807',['NA']
b'5631',"['rock', 'noise']"
b'21267',['r&b']
b'43980',['NA']
b'91904',['powerviolence']
b'105091',['NA']
b'90270',['r&b']
b'48228',['punk']
b'38683',['rock']
b'63954',['NA']
b'3585',"['rock', 'psychedelic']"
b'89163',['punk']
b'54960',['NA']
b'12404',['punk']
b'39797',['NA']
b'101862',['punk']
b'107145',['experimental']
b'85504',['folk']
b'66822',['NA']
b'59502',['soul']
b'34355',['NA']
b'62872',['crossover thrash']
b'20640',['NA']
b'92086',['post-hardcore']
b'287',['NA']
b'36863',['punk']
b'59144',['shoegaze']
b'33505',['NA']
b'84865',['blues']
b'78035',['NA']
b'9098',['NA']
b'79034',['NA']
b'56449',['punk']
b'79886',['NA']
b'62795',['NA']
b'91753',['NA']
b'57081',['NA']
b'95153',['ambient']
b'87112',['punk']
b'90867',['NA']
b'47099',['NA']
b'26649',['NA']
b'101708',['country']
b'95407',['punk']
b'17422',['reggae']
b'58425',['punk']
b'105581',['NA']
b'75373',['NA']
b'51856',['rock']
b'106259',['NA']
b'23460',['punk']
b'60693',['punk']
b'40264',['NA']
b'44988',['NA']
b'58227',['punk']
b'95224',['NA']
b'100318',['NA']
b'64001',['punk']
b'18534',['rock']
b'18317',['NA']
b'24167',['NA']
b'101800',['NA']
b'87088',['NA']
b'96069',['punk']
b'2423',['punk']
b'8767',['NA']
b'33980',['NA']
b'84769',"['rock', 'noise']"
b'46576',['punk']
b'73498',['punk']
b'10315',['NA']
b'23069',['punk']
b'20578',"['folk', 'indie']"
b'28840',['classical']
b'51319',['indie']
b'18016',['NA']
b'36615',['NA']
b'101880',['NA']
b'66777',['disco']
b'34951',['funk']
b'99848',['soul']
b'16648',['pop']
b'76546',['NA']
b'77295',"['metal', 'industrial']"
b'72145',['club']
b'102498',['jazz']
b'35858',['folk']
b'96551',['NA']
b'99959',['jazz']
b'20806',['jazz']
b'99270',"['punk', 'pop']"
b'58944',"['rock', 'blues']"
b'60132',['NA']
b'14663',['hip hop']
b'20398',['NA']
b'316',['punk']
b'35181',['NA']
b'96542',['hip hop']
b'51233',['NA']
b'54337',['classical']
b'67235',['NA']
b'66963',['rock']
b'77464',['pop']
b'54320',['disco']
b'46603',['electro']
b'1019',['country']
b'82980',['pop']
b'65256',['NA']
b'21809',['NA']
b'106183',['NA']
b'31703',['jazz']
b'36204',['NA']
b'53442',['NA']
b'23454',['hip hop']
b'92091',['NA']
b'70923',['NA']
b'73733',['neue deutsche welle']
b'816',['NA']
b'80252',['NA']
b'15737',['NA']
b'45199',['NA']
b'5016',['NA']
b'88813',['new wave']
b'69639',['neo-psychedelia']
b'100974',['soul']
b'67370',['NA']
b'44331',['NA']
b'62612',['NA']
b'86300',['rock']
b'47532',['NA']
b'30570',['NA']
b'52701',['hip hop']
b'37952',['new wave']
b'16095',['drum and bass']
b'21492',['drum and bass']
b'79488',['rock']
b'46079',['beat music']
b'32062',"['rock', 'industrial']"
b'10611',['punk']
b'59829',['rock']
b'17943',['new wave']
b'69290',['NA']
b'92523',['NA']
b'34621',['NA']
b'30991',['NA']
b'12842',['NA']
b'83050',['NA']
b'28282',['pop']
b'6905',['NA']
b'41680',['dance']
b'43145',['post-hardcore']
b'30475',['NA']
b'106973',['classical']
b'51624',['NA']
b'19121',['NA']
b'67133',['punk']
b'88447',['NA']
b'48361',['NA']
b'28214',['NA']
b'51234',['NA']
b'59584',['NA']
b'65982',['NA']
b'8566',['rock']
b'89384',['classical']
b'40508',['NA']
b'25126',['NA']
b'45925',['NA']
b'82665',['drum and bass']
b'20254',['NA']
b'77292',['chiptune']
b'70527',['NA']
b'96430',['metal']
b'43133',['NA']
b'76677',['folk']
b'94305',['NA']
b'30976',['ambient']
b'278',['drum and bass']
b'45792',['country']
b'26086',['NA']
b'65373',['NA']
b'17022',['rock']
b'8150',['rock']
b'5954',['NA']
b'56734',['NA']
b'18044',['ambient']
b'43631',['NA']
b'33024',['NA']
b'59472',['punk']
b'85479',['rock']
b'77716',['punk']
b'38652',['NA']
b'35867',['noise']
b'79744',['metal']
b'74469',['NA']
b'67584',['rock']
b'104013',['NA']
b'60407',['NA']
b'16952',['NA']
b'38846',['pop']
b'70454',['NA']
b'105197',['NA']
b'6807',['NA']
b'28747',['NA']
b'75966',['NA']
b'93858',['comedy']
b'66923',['NA']
b'24644',"['rock', 'indie']"
b'28629',['NA']
b'101712',"['rock', 'comedy']"
b'54901',['NA']
b'14097',['NA']
b'44712',['NA']
b'94862',['rock']
b'4146',['chiptune']
b'61665',['ska']
b'86368',['rock']
b'87935',['NA']
b'21669',['hip hop']
b'82224',['rock']
b'18816',['indie']
b'37169',['NA']
b'52286',['NA']
b'103216',['NA']
b'45384',['NA']
b'85988',['comedy']
b'102419',['hip hop']
b'66606',['NA']
b'8232',['NA']
b'49719',['NA']
b'12248',['NA']
b'103794',"['rock', 'indie']"
b'38381',['jazz']
b'67225',['NA']
b'29618',['doo-wop']
b'26027',['rock']
b'86618',['NA']
b'1754',['NA']
b'26781',['rock']
b'29151',['NA']
b'21830',['NA']
b'66393',['r&b']
b'95052',['NA']
b'72817',['NA']
b'86513',['NA']
b'11998',['NA']
b'51749',['NA']
b'76447',['NA']
b'72546',['NA']
b'7112',['NA']
b'6929',['rock']
b'84860',['NA']
b'12781',['NA']
b'106852',['NA']
b'66975',['NA']
b'94170',"['metal', 'glam']"
b'101341',['NA']
b'35889',['drum and bass']
b'14282',['NA']
b'28436',"['rock', 'blues']"
b'10723',['hip hop']
b'49839',['dance']
b'28081',['NA']
b'96962',['drum and bass']
b'69594',['NA']
b'17540',['NA']
b'32731',['NA']
b'39750',['NA']
b'17549',['NA']
b'72457',['NA']
b'83424',['rock']
b'63571',['NA']
b'72057',['metal']
b'57784',['NA']
b'102684',['rock']
b'38770',['rock']
b'67123',['rock']
b'66999',['NA']
b'33174',['rock']
b'20158',"['funk', 'metal']"
b'100669',['NA']
b'23326',['NA']
b'50959',['rock']
b'93932',['folk']
b'89263',['NA']
b'75081',['no wave']
b'57835',['rock']
b'4760',['NA']
b'44779',['NA']
b'33186',['rock']
b'93104',['NA']
b'104962',['pop']
b'50776',['NA']
b'34116',['NA']
b'20724',['NA']
b'8329',['punk']
b'10578',['NA']
b'38662',['folk']
b'4380',['NA']
b'36172',['NA']
b'63868',['NA']
b'37772',['NA']
b'84920',['NA']
b'49160',['rock']
b'57319',['NA']
b'2051',['NA']
b'5640',['NA']
b'66806',['rock']
b'90546',['NA']
b'21159',['indie']
b'105565',['NA']
b'52667',['rock']
b'92455',['NA']
b'101303',['punk']
b'22281',['NA']
b'33513',['rock']
b'55243',"['rock', 'pop']"
b'9643',['hip hop']
b'96922',['pop']
b'10926',['neo-psychedelia']
b'34525',['NA']
b'51097',['NA']
b'94019',['punk']
b'57016',"['rock', 'indie']"
b'33327',['NA']
b'93995',['rock']
b'25795',['folk']
b'87493',['NA']
b'36726',['NA']
b'17890',['punk']
b'45941',['NA']
b'81018',['NA']
b'89513',['NA']
b'104600',['NA']
b'43750',['NA']
b'28695',['country']
b'84083',['NA']
b'70346',['rock']
b'28316',['NA']
b'15569',['pop']
b'532',['NA']
b'73427',['comedy']
b'21055',['NA']
b'6572',['NA']
b'99267',['folk']
b'42722',['rock']
b'61244',['NA']
b'100590',['NA']
b'67821',['NA']
b'59795',['NA']
b'59570',['NA']
b'59498',"['rock', 'blues']"
b'78395',['rock']
b'100496',['NA']
b'36994',['rock']
b'49932',['NA']
b'82205',"['punk', 'glam']"
b'88',['NA']
b'80851',['NA']
b'92280',['NA']
b'36134',['metal']
b'91532',"['rock', 'noise']"
b'104788',['NA']
b'95472',['NA']
b'34350',['NA']
b'65172',['pop']
b'47484',['NA']
b'81752',['metal']
b'71097',['NA']
b'37246',['NA']
b'33160',['metal']
b'59939',['NA']
b'22962',['rock']
b'96887',['NA']
b'2313',['NA']
b'93170',"['folk', 'metal']"
b'22704',['metal']
b'97698',['NA']
b'46876',['punk']
b'7890',['metal']
b'104570',['NA']
b'34212',['NA']
b'9290',['NA']
b'24231',['NA']
b'1802',['NA']
b'12847',['rock']
b'68909',['NA']
b'70274',['NA']
b'16728',['NA']
b'36279',['metal']
b'20105',['NA']
b'93548',['NA']
b'101822',['NA']
b'61800',['NA']
b'11400',['NA']
b'87834',['NA']
b'85816',['NA']
b'19933',['metal']
b'39431',['NA']
b'90691',['rock']
b'67401',['metal']
b'62545',"['folk', 'metal']"
b'102371',['NA']
b'79016',['metal']
b'55881',['NA']
b'43700',['metal']
b'107013',['NA']
b'56202',"['rock', 'comedy']"
b'94863',"['pop', 'dance']"
b'38807',['rock']
b'45044',['NA']
b'94035',['NA']
b'104522',['NA']
b'43025',"['rock', 'indie']"
b'33260',['NA']
b'30953',['NA']
b'2840',['NA']
b'103409',['NA']
b'20413',['bluegrass']
b'40969',['NA']
b'23039',"['metal', 'gothic']"
b'11546',['metal']
b'91362',['NA']
b'70818',['NA']
b'6425',"['rock', 'industrial']"
b'86102',['NA']
b'48949',['pop']
b'79891',['NA']
b'78081',['NA']
b'80616',['NA']
b'10533',['metal']
b'105886',['NA']
b'89621',['NA']
b'75987',"['metal', 'gothic']"
b'97995',['NA']
b'83030',"['metal', 'glam']"
b'28350',['NA']
b'103918',['rock']
b'86453',"['rock', 'pop']"
b'73500',['NA']
b'22330',['NA']
b'15888',['NA']
b'1069',['electro']
b'28737',['NA']
b'11845',['NA']
b'88671',['NA']
b'66636',['NA']
b'72008',['NA']
b'51854',"['metal', 'glam']"
b'13404',['metal']
b'60959',['NA']
b'43554',['NA']
b'4161',['NA']
b'50537',['rock']
b'81306',['metal']
b'31673',['NA']
b'4671',['NA']
b'99392',['NA']
b'50885',['pop']
b'106879',['metal']
b'27648',['NA']
b'51879',['rock']
b'62831',['NA']
b'104016',['metal']
b'65152',['metal']
b'51326',['NA']
b'69622',['NA']
b'73554',['metal']
b'104035',['NA']
b'69118',['metal']
b'45720',['NA']
b'13634',['aor']
b'44001',['NA']
b'27684',['metal']
b'30622',['NA']
b'12019',"['metal', 'gothic']"
b'6406',['NA']
b'55210',['NA']
b'54002',['NA']
b'104529',['NA']
b'86781',['NA']
b'26519',['NA']
b'100049',['NA']
b'72641',['NA']
b'68358',['NA']
b'80170',['NA']
b'64928',['NA']
b'59908',['NA']
b'3162',['NA']
b'77592',['rock']
b'13450',['NA']
b'78605',['NA']
b'102184',['NA']
b'55104',['NA']
b'54704',['NA']
b'81979',['NA']
b'37365',['NA']
b'95790',['NA']
b'63134',['NA']
b'25549',['contemporary christian']
b'54143',['NA']
b'49203',"['rock', 'glam']"
b'31434',['NA']
b'61079',['NA']
b'7531',['NA']
b'75811',['metal']
b'56253',['NA']
b'46490',['NA']
b'42683',['NA']
b'31597',['rock']
b'12768',['NA']
b'3607',['NA']
b'95305',['NA']
b'73560',['rock']
b'23141',['house']
b'87503',['comedy']
b'29327',['NA']
b'10585',['NA']
b'86911',['NA']
b'44011',['folk']
b'73322',['NA']
b'3220',['new wave']
b'3921',['NA']
b'78982',['NA']
b'39127',['NA']
b'64579',['NA']
b'48172',"['pop', 'dance']"
b'49260',['NA']
b'60208',['classical']
b'37558',['NA']
b'46022',['NA']
b'84104',['NA']
b'47239',['rock']
b'9',['NA']
b'12012',['NA']
b'69166',['disco']
b'84674',['electro']
b'61483',['NA']
b'14878',"['rock', 'glam']"
b'71086',['NA']
b'52760',['pop']
b'47515',['NA']
b'46662',['NA']
b'2897',['NA']
b'82005',['NA']
b'73533',['pop']
b'64558',"['rock', 'glam']"
b'64151',['NA']
b'74647',['NA']
b'66928',['NA']
b'64961',['rock']
b'68951',['NA']
b'99864',['NA']
b'27273',['NA']
b'100887',['ambient']
b'94719',['NA']
b'36371',['NA']
b'23628',['NA']
b'92297',['NA']
b'75896',"['rock', 'blues']"
b'50597',['NA']
b'27384',['afrobeat']
b'57803',['NA']
b'26883',['NA']
b'105773',['NA']
b'17344',['electro']
b'6158',['rock']
b'22992',['NA']
b'2798',['NA']
b'70513',['NA']
b'43521',['NA']
b'16505',['NA']
b'78726',['NA']
b'35521',['classical']
b'78403',['NA']
b'90755',['NA']
b'56753',['NA']
b'61282',['house']
b'26128',['NA']
b'58838',['NA']
b'48916',['punk']
b'95045',['rock']
b'16611',['NA']
b'51453',['house']
b'8896',"['jazz', 'soul']"
b'28018',['NA']
b'69852',['NA']
b'107011',['new wave']
b'48221',['NA']
b'82177',['NA']
b'51808',['NA']
b'20423',['NA']
b'9969',['breakbeat']
b'47077',['NA']
b'23230',['NA']
b'47936',['NA']
b'69027',['NA']
b'6947',['NA']
b'32201',['NA']
b'64858',['NA']
b'62064',['pop']
b'70375',['NA']
b'22020',['soul']
b'54590',['rock']
b'4039',['electro']
b'82382',['NA']
b'105421',['NA']
b'32429',['NA']
b'85073',['comedy']
b'25536',['rock']
b'96898',['pop']
b'75617',['electro']
b'90566',['folk']
b'46301',['rock']
b'31182',['NA']
b'94583',['NA']
b'8908',['NA']
b'45309',['NA']
b'106983',['rock']
b'101287',['indie']
b'50517',['NA']
b'6071',"['pop', 'soul']"
b'99417',['NA']
b'24905',['breakbeat']
b'59009',['NA']
b'58538',['NA']
b'21796',['NA']
b'17799',['NA']
b'47001',['electro']
b'67596',['electro']
b'29624',['jazz']
b'7068',['NA']
b'11631',['NA']
b'95721',['NA']
b'93493',['NA']
b'74490',['NA']
b'20059',['NA']
b'66913',['NA']
b'9975',['NA']
b'11969',['NA']
b'17481',['hip hop']
b'104389',['NA']
b'47978',['NA']
b'25995',['NA']
b'33158',['NA']
b'86370',['NA']
b'83848',['NA']
b'42900',['NA']
b'66159',['NA']
b'51565',['NA']
b'42240',['NA']
b'99183',['NA']
b'105412',['NA']
b'18941',['beat music']
b'69190',['NA']
b'46116',['NA']
b'61194',['soul']
b'92241',['NA']
b'5704',['NA']
b'39854',['NA']
b'94547',['NA']
b'66997',['NA']
b'58379',['NA']
b'96382',['NA']
b'17271',['NA']
b'76418',['NA']
b'60051',['rock']
b'68270',['NA']
b'76446',['NA']
b'17551',['country']
b'51182',['NA']
b'4190',['NA']
b'97475',['country']
b'46467',['NA']
b'19066',['country']
b'36161',['reggae']
b'76158',['NA']
b'47906',['NA']
b'69761',['rock']
b'3498',['NA']
b'107105',['NA']
b'88395',['NA']
b'42795',['NA']
b'24677',['NA']
b'44013',['NA']
b'71062',['rock']
b'84365',['NA']
b'83733',['NA']
b'25534',['NA']
b'72075',['NA']
b'56192',['NA']
b'41741',['NA']
b'51265',['americana']
b'48694',['NA']
b'106975',['NA']
b'37856',['metal']
b'3109',['NA']
b'84730',['rock']
b'83038',['rock']
b'74867',['NA']
b'86391',['NA']
b'89546',['rock']
b'524',['NA']
b'105251',['NA']
b'92022',['NA']
b'74259',['NA']
b'9387',['folk']
b'47523',['NA']
b'302',['NA']
b'106447',['NA']
b'122',['NA']
b'23576',['NA']
b'42330',['NA']
b'55782',['NA']
b'34656',['NA']
b'2395',['NA']
b'51365',['NA']
b'56616',['NA']
b'36206',['country']
b'55846',['singer-songwriter']
b'27978',"['rock', 'folk']"
b'2155',['rock']
b'4612',['NA']
b'41101',['NA']
b'95053',['rock']
b'79340',['NA']
b'97427',['NA']
b'68626',['rock']
b'97829',['NA']
b'98283',['NA']
b'38263',['NA']
b'104741',['NA']
b'36910',['NA']
b'17246',['NA']
b'72829',['NA']
b'23685',['NA']
b'82089',['NA']
b'91971',['NA']
b'49052',['NA']
b'5992',['rock']
b'74061',['rock']
b'50448',['NA']
b'95452',['metal']
b'75166',['dance']
b'10840',['NA']
b'77020',['NA']
b'105390',['NA']
b'21709',['NA']
b'70510',['NA']
b'96391',['NA']
b'102543',['metal']
b'74365',['NA']
b'81214',['instrumental']
b'91134',['metal']
b'41804',['NA']
b'97934',['mathcore']
b'20250',['NA']
b'92929',['pop']
b'92695',['hip hop']
b'17714',['metal']
b'55981',['NA']
b'100338',['rock']
b'19393',['NA']
b'2821',['country']
b'76777',['rock']
b'73809',['NA']
b'105842',['NA']
b'12915',['NA']
b'32136',['NA']
b'3725',['folk']
b'52987',['folk']
b'53117',['rock']
b'54792',['NA']
b'89614',['NA']
b'104696',['NA']
b'73659',['NA']
b'4401',['NA']
b'46328',['NA']
b'16735',['metal']
b'30398',['NA']
b'42587',['NA']
b'94186',['NA']
b'3793',['NA']
b'67730',['metal']
b'94557',['NA']
b'58235',['NA']
b'1548',['NA']
b'80415',['folk']
b'38757',['NA']
b'7202',['NA']
b'11879',['NA']
b'87703',['rock']
b'73567',['NA']
b'17816',['NA']
b'15447',['NA']
b'30684',['rock']
b'35389',['NA']
b'30110',['NA']
b'37743',['NA']
b'70495',['punk']
b'65086',['NA']
b'36756',['NA']
b'3879',['NA']
b'85021',['NA']
b'97320',['NA']
b'32085',['NA']
b'60164',['NA']
b'104851',['jazz']
b'27893',['NA']
b'6673',['NA']
b'4978',['NA']
b'50883',['metal']
b'27527',['rock']
b'16939',['NA']
b'637',['jazz']
b'40254',['country']
b'81583',['NA']
b'83741',['NA']
b'23232',['NA']
b'30533',['NA']
b'53261',['NA']
b'32882',['NA']
b'90256',['hip hop']
b'15235',['NA']
b'48186',['rock']
b'32558',['NA']
b'90514',['NA']
b'90051',['rock']
b'62847',['NA']
b'83165',['NA']
b'27879',['NA']
b'3224',"['rock', 'experimental']"
b'11137',['country']
b'10264',['blues']
b'101903',['gangsta rap']
b'16059',['NA']
b'34648',['NA']
b'3765',['NA']
b'87551',['NA']
b'91275',['NA']
b'91081',['NA']
b'104485',['hip hop']
b'25761',['jazz']
b'99662',['NA']
b'23302',['blues']
b'94257',['hip hop']
b'46113',['NA']
b'63097',['gospel']
b'9995',['NA']
b'28971',['jazz']
b'50558',['soul']
b'70457',['NA']
b'78677',['NA']
b'68065',['NA']
b'59230',['NA']
b'74777',['punk']
b'23957',['NA']
b'72172',['NA']
b'43298',"['rock', 'psychedelic']"
b'5394',['r&b']
b'102728',['soul']
b'27501',['NA']
b'79549',['NA']
b'11097',['NA']
b'71680',['NA']
b'43615',['soul']
b'21183',['NA']
b'64518',['NA']
b'86199',['NA']
b'34340',['NA']
b'20974',['soul']
b'23324',['NA']
b'32200',"['rock', 'experimental']"
b'4947',['NA']
b'87895',['funk']
b'8247',['funk']
b'107122',['punk']
b'92505',['dub']
b'106775',['soul']
b'75382',['NA']
b'39772',['NA']
b'12646',['NA']
b'71089',['rock']
b'5343',['NA']
b'103328',['disco']
b'37037',['NA']
b'99756',['dub']
b'556',['NA']
b'79486',['NA']
b'36942',['NA']
b'91374',['dub']
b'77957',['NA']
b'74473',['NA']
b'34503',['NA']
b'11199',['NA']
b'3325',"['jazz', 'soul']"
b'75601',['NA']
b'37346',['NA']
b'16935',['dance']
b'5625',['electro']
b'73030',['NA']
b'79839',['NA']
b'96193',['NA']
b'18856',['soul']
b'10677',['NA']
b'36395',['NA']
b'1637',['NA']
b'31845',"['rock', 'folk']"
b'60130',['NA']
b'20490',['NA']
b'98261',['NA']
b'62895',['hip hop']
b'81595',['rock']
b'41557',['NA']
b'90677',['soul']
b'43873',['NA']
b'93868',['soul']
b'23409',['NA']
b'98549',['NA']
b'81176',['NA']
b'48022',['pop']
b'68153',['NA']
b'40677',['NA']
b'42645',['NA']
b'69705',['NA']
b'70613',"['rock', 'blues']"
b'22578',['dub']
b'72068',['ambient']
b'16269',"['rock', 'noise']"
b'32625',['rock']
b'105575',['NA']
b'97116',['NA']
b'31659',['NA']
b'720',['NA']
b'11686',"['rock', 'noise']"
b'23702',['NA']
b'31206',['soul']
b'27766',['pop']
b'89801',"['rock', 'pop']"
b'72454',['NA']
b'104671',['NA']
b'8154',['NA']
b'54217',['NA']
b'97413',['folk']
b'33071',['NA']
b'44633',['soul']
b'76702',['NA']
b'37475',"['jazz', 'soul']"
b'40767',['rock']
b'102255',['NA']
b'42798',['NA']
b'46774',['NA']
b'76096',"['jazz', 'funk']"
b'70792',['NA']
b'21265',['NA']
b'27070',['dance']
b'36891',['NA']
b'64538',['rock']
b'57685',['NA']
b'10972',['NA']
b'73833',['NA']
b'22265',['NA']
b'88269',['NA']
b'16754',['NA']
b'91604',['NA']
b'37880',['punk']
b'88766',['dub']
b'68815',['rock']
b'34007',['soul']
b'25551',['NA']
b'22114',['hip hop']
b'91304',['NA']
b'25178',['funk']
b'85779',['soul']
b'27905',['NA']
b'27244',['NA']
b'53837',['NA']
b'96275',['NA']
b'96387',"['ambient', 'techno']"
b'80889',['NA']
b'66626',['NA']
b'87954',['NA']
b'54909',['electro']
b'58756',['NA']
b'78243',['NA']
b'80184',['NA']
b'24539',['NA']
b'78834',['folk']
b'48434',['dance']
b'78584',['soul']
b'30504',"['pop', 'baroque']"
b'106753',['dub']
b'64234',['NA']
b'16867',['NA']
b'38140',['NA']
b'13306',['NA']
b'80453',['NA']
b'26982',['NA']
b'48660',['NA']
b'93818',['NA']
b'88106',['NA']
b'57899',['blues']
b'68977',['industrial']
b'58532',['NA']
b'17294',['singer-songwriter']
b'12371',['pop']
b'29973',['NA']
b'12889',['NA']
b'20255',['NA']
b'37198',['NA']
b'12844',['NA']
b'74606',['NA']
b'97960',['illbient']
b'74673',['folk']
b'68176',['NA']
b'30992',['NA']
b'4476',['NA']
b'50346',['NA']
b'59395',['NA']
b'100953',['folk']
b'73729',['blues']
b'83206',['NA']
b'96807',['NA']
b'49086',['classical']
b'35066',['comedy']
b'12007',['soul']
b'2989',['folk']
b'5688',['NA']
b'79275',"['rock', 'blues']"
b'107021',['blues']
b'30869',['NA']
b'51596',['classical']
b'85072',['punk']
b'59012',['NA']
b'49490',['ambient']
b'85718',['NA']
b'7482',['NA']
b'5045',['NA']
b'44900',['NA']
b'41995',['NA']
b'74140',['folk']
b'82836',['NA']
b'82988',['NA']
b'2337',['rock']
b'72836',['NA']
b'71535',['classical']
b'3649',['NA']
b'64055',['NA']
b'15730',['NA']
b'15493',['ambient']
b'28085',['folk']
b'77600',['NA']
b'35651',['NA']
b'71711',['NA']
b'40838',['jazz']
b'80567',['NA']
b'92061',['NA']
b'86533',['blues']
b'93539',['NA']
b'56754',['NA']
b'22681',['NA']
b'88316',['NA']
b'33328',"['rock', 'blues']"
b'42951',['jazz']
b'42081',['NA']
b'63336',['NA']
b'47310',['NA']
b'5617',['NA']
b'90321',['NA']
b'82042',['NA']
b'25520',['NA']
b'54597',['NA']
b'25821',['NA']
b'76947',['NA']
b'23574',['mathcore']
b'36742',['country']
b'76065',['metal']
b'29104',['NA']
b'96494',['folk']
b'10183',['NA']
b'54204',['jazz']
b'88263',['NA']
b'100578',['NA']
b'18138',['NA']
b'75673',['NA']
b'89330',['NA']
b'12973',['blues']
b'1326',['NA']
b'40495',['ethereal wave']
b'11047',['NA']
b'9923',['NA']
b'86521',['blues']
b'61029',['dance']
b'51068',['NA']
b'26746',['NA']
b'22434',['rock']
b'93362',"['rock', 'pop']"
b'12721',['NA']
b'75954',"['rock', 'celtic']"
b'72603',['NA']
b'41200',['NA']
b'8084',['ambient']
b'86856',['NA']
b'99676',['NA']
b'89836',['NA']
b'6154',['classical']
b'90907',['NA']
b'54449',['blues']
b'77909',['pop']
b'92845',['NA']
b'22848',['NA']
b'93615',['NA']
b'4767',['classical']
b'78899',['metal']
b'5072',['NA']
b'100683',['NA']
b'49628',['NA']
b'20798',['bluegrass']
b'67964',['NA']
b'25160',['blues']
b'56721',['folk']
b'73884',['hip hop']
b'22800',['country']
b'70670',['NA']
b'12987',['rock']
b'84552',['NA']
b'93028',['NA']
b'67806',['NA']
b'55304',['NA']
b'97105',['blues']
b'64272',['folk']
b'45687',['NA']
b'48974',['NA']
b'8259',['hip hop']
b'65935',['NA']
b'70468',['folk']
b'17016',['folk']
b'13244',['jazz']
b'105164',['NA']
b'39681',['NA']
b'50145',['NA']
b'60373',"['country', 'blues']"
b'57506',"['country', 'blues']"
b'37801',['rock']
b'84407',['grindcore']
b'76230',['NA']
b'34273',['rock']
b'69116',['NA']
b'100642',['folk']
b'38799',['NA']
b'56466',['NA']
b'28932',['NA']
b'103692',['pop']
b'16251',['jazz']
b'27963',['NA']
b'72044',['NA']
b'75659',['soul']
b'38750',['NA']
b'65765',['NA']
b'94774',['punk']
b'64678',['NA']
b'58119',['dub']
b'34898',['brill building']
b'56548',['NA']
b'98395',['NA']
b'43969',['NA']
b'23217',"['rock', 'psychedelic']"
b'10847',['punk']
b'38866',['ambient']
b'37080',['NA']
b'25440',['hip hop']
b'45371',['NA']
b'105934',"['rock', 'blues']"
b'81103',['folk']
b'79690',['punk']
b'101012',['NA']
b'45223',['NA']
b'60223',['bluegrass']
b'21087',['NA']
b'17629',['NA']
b'60606',['NA']
b'50295',['NA']
b'87364',"['pop', 'soul']"
b'75116',['NA']
b'35029',['NA']
b'10350',['NA']
b'93893',['NA']
b'8546',['NA']
b'85322',['NA']
b'76035',['NA']
b'61678',['NA']
b'90025',['blues']
b'96139',['punk']
b'7637',['crossover thrash']
b'98396',['NA']
b'40291',['pop']
b'48575',['jazz']
b'46935',['blues']
b'27985',['NA']
b'73053',['NA']
b'84072',['NA']
b'99213',['NA']
b'96052',['punk']
b'28523',['NA']
b'20084',['NA']
b'60923',['funk']
b'919',['NA']
b'9853',['NA']
b'40255',['jazz']
b'72861',['NA']
b'33233',['NA']
b'67393',['NA']
b'32352',['NA']
b'32576',['blues']
b'81698',"['rock', 'indie']"
b'100294',['NA']
b'9077',['NA']
b'36433',['rock']
b'26603',['folk']
b'22200',['jazz']
b'86266',['electro']
b'78716',['NA']
b'90993',['NA']
b'12571',['NA']
b'53441',['folk']
b'57146',['NA']
b'106712',['NA']
b'333',['punk']
b'21937',['NA']
b'23697',['classical']
b'90886',['NA']
b'60525',['dub']
b'27936',['NA']
b'45819',['NA']
b'64706',['blues']
b'33454',['rock']
b'93790',['NA']
b'33552',['NA']
b'62868',['NA']
b'47056',['rock']
b'80684',['NA']
b'36781',['NA']
b'9375',['NA']
b'96314',['NA']
b'74396',['NA']
b'80968',['NA']
b'15125',['NA']
b'60165',['rock']
b'54348',['NA']
b'35070',['NA']
b'83820',['NA']
b'21585',['NA']
b'66313',['NA']
b'96834',['NA']
b'62776',['rock']
b'61170',['metal']
b'78881',['NA']
b'11440',['blues']
b'39237',['NA']
b'67514',['NA']
b'56702',['new romantic']
b'34920',['NA']
b'50109',['folk']
b'2484',['blues']
b'164',['rock']
b'35623',['punk']
b'54732',['NA']
b'25989',['folk']
b'73683',['NA']
b'29682',['blues']
b'72450',['NA']
b'98391',['NA']
b'57416',['NA']
b'106398',['NA']
b'74208',['NA']
b'49568',['NA']
b'70920',['rock']
b'47976',['rock']
b'62771',['folk']
b'74699',['NA']
b'101309',['blues']
b'19625',['NA']
b'47115',['NA']
b'74989',['folk']
b'89723',['NA']
b'53506',['NA']
b'74796',['NA']
b'95873',['NA']
b'4594',['jazz']
b'58078',['NA']
b'11564',['blues']
b'15259',['ambient']
b'14061',['jazz']
b'1762',['NA']
b'9771',['NA']
b'104592',['pop']
b'27884',['NA']
b'50340',['punk']
b'50756',['NA']
b'86527',['rock']
b'75870',['NA']
b'34737',['folk']
b'37945',['rock']
b'47495',['blues']
b'85907',['NA']
b'59820',['NA']
b'85254',['drum and bass']
b'11937',['NA']
b'103586',['happy hardcore']
b'25072',['NA']
b'55659',['NA']
b'9537',['hip hop']
b'99895',['NA']
b'98230',"['ambient', 'dub']"
